step,tconv,GP2_s1_dCL,GP2_s1_dCD,GP2_s1_dCMz,GP2_s1_dCDp,GP2_s1_dCDv,GP2_s2_dCL,GP2_s2_dCD,GP2_s2_dCMz,GP2_s2_dCDp,GP2_s2_dCDv,NN2_s1_dCL,NN2_s1_dCD,NN2_s1_dCMz,NN2_s1_dCDp,NN2_s1_dCDv,NN2_s2_dCL,NN2_s2_dCD,NN2_s2_dCMz,NN2_s2_dCDp,NN2_s2_dCDv
245,2.450000000000e-02,-1.443782000000e-04,2.493251000000e-05,-9.171957000000e-05,2.525600000000e-05,-3.184700000000e-07,1.389697000000e-04,5.239643000000e-05,3.183745000000e-05,5.277400000000e-05,-3.755800000000e-07,-8.324970000000e-05,2.727965000000e-05,-6.576792000000e-05,2.760400000000e-05,-3.213000000000e-07,1.154841000000e-04,4.033318000000e-05,3.641868000000e-05,4.071300000000e-05,-3.780000000000e-07
246,2.460000000000e-02,-1.709843000000e-04,5.244200000000e-07,-7.486022000000e-05,8.528600000000e-07,-3.237400000000e-07,1.767265000000e-04,3.690214000000e-05,2.336378000000e-05,3.728700000000e-05,-3.812500000000e-07,-1.318683000000e-04,8.159757000000e-06,-7.242680000000e-05,8.490400000000e-06,-3.264900000000e-07,1.596174000000e-04,3.133490000000e-05,3.335022000000e-05,3.172100000000e-05,-3.837800000000e-07
247,2.470000000000e-02,-1.909548000000e-04,-2.087103000000e-05,-7.287134000000e-05,-2.053800000000e-05,-3.292500000000e-07,1.574719000000e-04,2.039105000000e-05,-8.853639000000e-06,2.078200000000e-05,-3.869600000000e-07,-1.609127000000e-04,-8.928634000000e-06,-8.724843000000e-05,-8.593600000000e-06,-3.320600000000e-07,1.428529000000e-04,2.351265000000e-05,9.248480000000e-07,2.390300000000e-05,-3.895400000000e-07
248,2.480000000000e-02,-1.893124000000e-04,-2.657502000000e-05,-8.887839000000e-05,-2.624200000000e-05,-3.362700000000e-07,8.617570000000e-05,1.002690000000e-05,-4.790606000000e-05,1.042200000000e-05,-3.944100000000e-07,-1.614691000000e-04,-1.512814000000e-05,-1.094343000000e-04,-1.479000000000e-05,-3.393600000000e-07,6.903710000000e-05,1.889290000000e-05,-4.472378000000e-05,1.929000000000e-05,-3.971900000000e-07
249,2.490000000000e-02,-1.659978000000e-04,-1.624892000000e-05,-1.126956000000e-04,-1.591200000000e-05,-3.429800000000e-07,-1.312450000000e-05,5.095170000000e-06,-8.023512000000e-05,5.497800000000e-06,-4.014200000000e-07,-1.520850000000e-04,-1.165111000000e-05,-1.326744000000e-04,-1.130800000000e-05,-3.459000000000e-07,-3.471870000000e-05,1.437248000000e-05,-8.670125000000e-05,1.477800000000e-05,-4.038600000000e-07
250,2.500000000000e-02,-1.785673000000e-04,-9.253535000000e-06,-1.389863000000e-04,-8.912600000000e-06,-3.374100000000e-07,-1.231898000000e-04,-1.081160000000e-05,-1.105317000000e-04,-1.039900000000e-05,-4.028100000000e-07,-1.838691000000e-04,-9.650730000000e-06,-1.448850000000e-04,-9.308100000000e-06,-3.394900000000e-07,-1.323799000000e-04,-2.005006000000e-06,-1.150432000000e-04,-1.591600000000e-06,-4.047700000000e-07
251,2.510000000000e-02,-1.640174000000e-04,-7.239158000000e-06,-1.128182000000e-04,-6.919300000000e-06,-3.223500000000e-07,-1.542013000000e-04,-2.710310000000e-05,-1.084946000000e-04,-2.670000000000e-05,-4.040600000000e-07,-2.216852000000e-04,-1.490237000000e-05,-1.218067000000e-04,-1.458000000000e-05,-3.239300000000e-07,-1.805191000000e-04,-2.395435000000e-05,-1.261977000000e-04,-2.354700000000e-05,-4.055900000000e-07
252,2.520000000000e-02,-1.430446000000e-04,-3.573883000000e-06,-6.555932000000e-05,-3.257100000000e-06,-3.167600000000e-07,-1.757742000000e-04,-2.053883000000e-05,-1.098515000000e-04,-2.013000000000e-05,-4.091400000000e-07,-2.243824000000e-04,-1.023513000000e-05,-7.456170000000e-05,-9.916500000000e-06,-3.183300000000e-07,-2.144498000000e-04,-2.879178000000e-05,-1.381130000000e-04,-2.838000000000e-05,-4.098300000000e-07
253,2.530000000000e-02,-1.217954000000e-04,-5.874624000000e-06,-3.918994000000e-05,-5.559500000000e-06,-3.169000000000e-07,-1.572341000000e-04,-1.788529000000e-05,-1.027540000000e-04,-1.747000000000e-05,-4.160700000000e-07,-2.087884000000e-04,-9.107508000000e-06,-4.255743000000e-05,-8.793000000000e-06,-3.180400000000e-07,-2.134214000000e-04,-3.562898000000e-05,-1.311522000000e-04,-3.521300000000e-05,-4.164100000000e-07
254,2.540000000000e-02,-7.740350000000e-05,1.237983000000e-05,-2.815045000000e-05,1.269400000000e-05,-3.208900000000e-07,-1.489125000000e-04,-1.262888000000e-05,-1.084763000000e-04,-1.220800000000e-05,-4.232900000000e-07,-1.536337000000e-04,1.207126000000e-05,-2.511569000000e-05,1.238600000000e-05,-3.217600000000e-07,-2.073767000000e-04,-2.138663000000e-05,-1.248974000000e-04,-2.096900000000e-05,-4.239100000000e-07
255,2.550000000000e-02,-1.788290000000e-05,3.433081000000e-05,-3.643968000000e-05,3.465100000000e-05,-3.265600000000e-07,-1.715643000000e-04,-5.514161000000e-06,-1.122451000000e-04,-5.086500000000e-06,-4.297600000000e-07,-6.724780000000e-05,3.423771000000e-05,-2.957791000000e-05,3.455900000000e-05,-3.274700000000e-07,-2.159476000000e-04,2.740386000000e-06,-1.142844000000e-04,3.166800000000e-06,-4.308300000000e-07
256,2.560000000000e-02,2.782620000000e-05,4.771289000000e-05,-6.759057000000e-05,4.804600000000e-05,-3.355000000000e-07,-2.075814000000e-04,-3.794067000000e-06,-1.085625000000e-04,-3.359100000000e-06,-4.347400000000e-07,3.818300000000e-06,4.650236000000e-05,-6.347251000000e-05,4.683800000000e-05,-3.373000000000e-07,-2.273855000000e-04,1.082817000000e-05,-9.970947000000e-05,1.126600000000e-05,-4.366700000000e-07
257,2.570000000000e-02,1.952470000000e-05,3.872667000000e-05,-1.161264000000e-04,3.907300000000e-05,-3.430400000000e-07,-2.409687000000e-04,-1.119946000000e-05,-1.120906000000e-04,-1.075700000000e-05,-4.407900000000e-07,1.113720000000e-05,3.879185000000e-05,-1.191197000000e-04,3.914000000000e-05,-3.455000000000e-07,-2.389449000000e-04,-1.395721000000e-06,-9.608611000000e-05,-9.473000000000e-07,-4.436400000000e-07
258,2.580000000000e-02,-6.980470000000e-05,1.325518000000e-06,-1.683590000000e-04,1.683800000000e-06,-3.489700000000e-07,-2.714646000000e-04,-2.400676000000e-05,-1.339109000000e-04,-2.355600000000e-05,-4.482100000000e-07,-6.664220000000e-05,5.243962000000e-06,-1.775456000000e-04,5.605000000000e-06,-3.520700000000e-07,-2.601280000000e-04,-2.307223000000e-05,-1.153865000000e-04,-2.261600000000e-05,-4.517300000000e-07
259,2.590000000000e-02,-2.183341000000e-04,-3.826740000000e-05,-2.057825000000e-04,-3.790700000000e-05,-3.539100000000e-07,-2.920305000000e-04,-3.013229000000e-05,-1.612990000000e-04,-2.967700000000e-05,-4.560300000000e-07,-2.010163000000e-04,-3.048249000000e-05,-2.154908000000e-04,-3.011900000000e-05,-3.572800000000e-07,-2.811273000000e-04,-3.468971000000e-05,-1.447454000000e-04,-3.423000000000e-05,-4.602700000000e-07
260,2.600000000000e-02,-3.518584000000e-04,-5.323118000000e-05,-2.124718000000e-04,-5.288200000000e-05,-3.509900000000e-07,-3.105187000000e-04,-2.621187000000e-05,-1.755462000000e-04,-2.575700000000e-05,-4.584000000000e-07,-3.021409000000e-04,-4.307004000000e-05,-2.045834000000e-04,-4.271900000000e-05,-3.537500000000e-07,-2.849328000000e-04,-2.392140000000e-05,-1.539879000000e-04,-2.346500000000e-05,-4.636300000000e-07
261,2.610000000000e-02,-4.453394000000e-04,-4.227827000000e-05,-2.238867000000e-04,-4.193100000000e-05,-3.479200000000e-07,-2.869468000000e-04,-7.632174000000e-06,-1.425014000000e-04,-7.171800000000e-06,-4.606900000000e-07,-3.972278000000e-04,-3.484179000000e-05,-2.161030000000e-04,-3.449000000000e-05,-3.514700000000e-07,-2.628689000000e-04,-8.893137000000e-06,-1.331568000000e-04,-8.427500000000e-06,-4.658300000000e-07
262,2.620000000000e-02,-4.712648000000e-04,-3.643529000000e-05,-2.219207000000e-04,-3.608300000000e-05,-3.560700000000e-07,-2.197090000000e-04,-7.298040000000e-06,-7.509021000000e-05,-6.831800000000e-06,-4.663900000000e-07,-4.153771000000e-04,-3.538418000000e-05,-2.022354000000e-04,-3.502600000000e-05,-3.599400000000e-07,-2.192432000000e-04,-8.760713000000e-06,-7.973026000000e-05,-8.289900000000e-06,-4.705400000000e-07
263,2.630000000000e-02,-4.172330000000e-04,-2.163285000000e-05,-1.867410000000e-04,-2.127500000000e-05,-3.598900000000e-07,-1.260113000000e-04,-6.608650000000e-07,3.630060000000e-06,-1.897200000000e-07,-4.732700000000e-07,-3.661931000000e-04,-2.979092000000e-05,-1.590916000000e-04,-2.942800000000e-05,-3.635900000000e-07,-1.284157000000e-04,-7.324110000000e-06,-6.046784000000e-06,-6.847300000000e-06,-4.770900000000e-07
264,2.640000000000e-02,-3.521072000000e-04,-1.107056000000e-05,-1.548982000000e-04,-1.070900000000e-05,-3.660000000000e-07,-4.196590000000e-05,1.072253000000e-05,5.719765000000e-05,1.119900000000e-05,-4.805400000000e-07,-3.109930000000e-04,-2.001626000000e-05,-1.278245000000e-04,-1.965200000000e-05,-3.688700000000e-07,-5.060310000000e-05,1.167297000000e-06,4.578987000000e-05,1.647900000000e-06,-4.836100000000e-07
265,2.650000000000e-02,-2.783695000000e-04,-4.639287000000e-06,-1.313525000000e-04,-4.266300000000e-06,-3.722600000000e-07,1.645210000000e-05,1.120216000000e-05,6.907627000000e-05,1.169200000000e-05,-4.872800000000e-07,-2.451066000000e-04,-1.039512000000e-05,-1.045549000000e-04,-1.002200000000e-05,-3.736700000000e-07,-1.317970000000e-05,3.491467000000e-06,5.937086000000e-05,3.982100000000e-06,-4.896000000000e-07
266,2.660000000000e-02,-2.126895000000e-04,2.478001000000e-06,-1.182310000000e-04,2.856700000000e-06,-3.804300000000e-07,2.165900000000e-05,7.165828000000e-06,3.804977000000e-05,7.659500000000e-06,-4.938300000000e-07,-1.939770000000e-04,-1.670992000000e-06,-9.733227000000e-05,-1.292200000000e-06,-3.804600000000e-07,-2.219070000000e-05,7.265608000000e-06,3.359036000000e-05,7.759400000000e-06,-4.960800000000e-07
267,2.670000000000e-02,-1.745311000000e-04,6.374048000000e-06,-1.217448000000e-04,6.765400000000e-06,-3.913100000000e-07,-2.326310000000e-05,8.691372000000e-06,-2.180574000000e-05,9.190400000000e-06,-5.006000000000e-07,-1.805049000000e-04,3.602878000000e-06,-1.155618000000e-04,3.993100000000e-06,-3.906300000000e-07,-5.738780000000e-05,1.732377000000e-05,-1.898834000000e-05,1.782400000000e-05,-5.029300000000e-07
268,2.680000000000e-02,-1.640583000000e-04,-1.020170000000e-07,-1.384921000000e-04,3.025700000000e-07,-4.015700000000e-07,-8.455780000000e-05,1.152348000000e-05,-8.602397000000e-05,1.203100000000e-05,-5.079800000000e-07,-1.980858000000e-04,-6.293310000000e-07,-1.485040000000e-04,-2.261000000000e-07,-4.006200000000e-07,-9.157830000000e-05,2.451701000000e-05,-7.453164000000e-05,2.502500000000e-05,-5.105600000000e-07
269,2.690000000000e-02,-1.774347000000e-04,-1.558561000000e-05,-1.574656000000e-04,-1.517300000000e-05,-4.099300000000e-07,-1.326180000000e-04,1.002794000000e-05,-1.308937000000e-04,1.054400000000e-05,-5.156400000000e-07,-2.336423000000e-04,-1.348725000000e-05,-1.771146000000e-04,-1.307600000000e-05,-4.086900000000e-07,-1.121686000000e-04,2.264998000000e-05,-1.117202000000e-04,2.316800000000e-05,-5.186600000000e-07
270,2.700000000000e-02,-2.177489000000e-04,-5.062064000000e-05,-1.680882000000e-04,-5.019500000000e-05,-4.112100000000e-07,-1.760191000000e-04,-1.625493000000e-05,-1.580567000000e-04,-1.572400000000e-05,-5.174600000000e-07,-2.787330000000e-04,-3.679664000000e-05,-1.800617000000e-04,-3.637900000000e-05,-4.091100000000e-07,-1.303874000000e-04,-3.327070000000e-06,-1.264501000000e-04,-2.795300000000e-06,-5.205000000000e-07
271,2.710000000000e-02,-2.220440000000e-04,-5.532432000000e-05,-1.052703000000e-04,-5.492500000000e-05,-4.067200000000e-07,-1.249369000000e-04,-3.399215000000e-05,-1.082886000000e-04,-3.348000000000e-05,-5.171100000000e-07,-2.818805000000e-04,-3.722996000000e-05,-1.146012000000e-04,-3.683000000000e-05,-4.042800000000e-07,-8.486300000000e-05,-2.958754000000e-05,-8.358481000000e-05,-2.906700000000e-05,-5.212200000000e-07
272,2.720000000000e-02,-1.932170000000e-04,-3.493477000000e-05,-3.961864000000e-05,-3.453200000000e-05,-4.086800000000e-07,-6.431620000000e-05,-3.510189000000e-05,-3.645877000000e-05,-3.458000000000e-05,-5.208200000000e-07,-2.358386000000e-04,-2.176962000000e-05,-4.327007000000e-05,-2.136600000000e-05,-4.094800000000e-07,-3.467430000000e-05,-3.494124000000e-05,-2.930799000000e-05,-3.441400000000e-05,-5.256200000000e-07
273,2.730000000000e-02,-1.218659000000e-04,-4.177544000000e-06,1.722224000000e-05,-3.769900000000e-06,-4.141800000000e-07,-5.632380000000e-05,-3.549352000000e-05,1.295949000000e-05,-3.497200000000e-05,-5.220100000000e-07,-1.364806000000e-04,7.966814000000e-06,2.126955000000e-05,8.376900000000e-06,-4.164000000000e-07,-5.482470000000e-05,-3.916729000000e-05,6.404989000000e-06,-3.864100000000e-05,-5.262400000000e-07
274,2.740000000000e-02,-1.228510000000e-05,2.421535000000e-05,5.615067000000e-05,2.463500000000e-05,-4.246500000000e-07,-6.762670000000e-05,-2.555374000000e-05,3.980898000000e-05,-2.503200000000e-05,-5.252200000000e-07,7.075000000000e-06,3.240657000000e-05,6.742133000000e-05,3.283100000000e-05,-4.280700000000e-07,-1.070307000000e-04,-3.344420000000e-05,2.379910000000e-05,-3.291900000000e-05,-5.288500000000e-07
275,2.750000000000e-02,7.330350000000e-05,3.228832000000e-05,6.608899000000e-05,3.272300000000e-05,-4.333200000000e-07,-9.591730000000e-05,-2.897503000000e-06,4.239778000000e-05,-2.374200000000e-06,-5.305200000000e-07,1.106614000000e-04,3.538603000000e-05,8.140380000000e-05,3.582700000000e-05,-4.376500000000e-07,-1.585791000000e-04,-1.048202000000e-05,2.247120000000e-05,-9.956600000000e-06,-5.337600000000e-07
276,2.760000000000e-02,1.001558000000e-04,1.875734000000e-05,4.406238000000e-05,1.920000000000e-05,-4.394100000000e-07,-1.101952000000e-04,2.862486000000e-05,2.328699000000e-05,2.915400000000e-05,-5.381900000000e-07,1.492289000000e-04,1.684516000000e-05,6.351430000000e-05,1.729400000000e-05,-4.444600000000e-07,-1.628534000000e-04,2.211099000000e-05,7.021458000000e-06,2.264500000000e-05,-5.419100000000e-07
277,2.770000000000e-02,8.419010000000e-05,7.722530000000e-06,1.300673000000e-05,8.169200000000e-06,-4.454200000000e-07,-9.646390000000e-05,4.792562000000e-05,-7.634523000000e-06,4.847000000000e-05,-5.462200000000e-07,1.478579000000e-04,3.152551000000e-06,3.754659000000e-05,3.605700000000e-06,-4.515300000000e-07,-1.229821000000e-04,4.395545000000e-05,-1.653061000000e-05,4.450500000000e-05,-5.513300000000e-07
278,2.780000000000e-02,5.060630000000e-05,1.336370000000e-05,-3.244862000000e-06,1.381200000000e-05,-4.540700000000e-07,-6.045210000000e-05,4.060803000000e-05,-3.669961000000e-05,4.116600000000e-05,-5.550000000000e-07,1.170061000000e-04,8.700822000000e-06,2.087196000000e-05,9.156300000000e-06,-4.602000000000e-07,-6.678320000000e-05,4.105079000000e-05,-3.877295000000e-05,4.161500000000e-05,-5.610700000000e-07
279,2.790000000000e-02,1.394900000000e-06,3.003346000000e-05,-5.950385000000e-06,3.049300000000e-05,-4.640100000000e-07,-2.396030000000e-05,1.620849000000e-05,-5.858639000000e-05,1.677700000000e-05,-5.637100000000e-07,4.901150000000e-05,2.673963000000e-05,9.375121000000e-06,2.720300000000e-05,-4.690700000000e-07,-2.480700000000e-05,2.015253000000e-05,-5.629558000000e-05,2.072700000000e-05,-5.701700000000e-07
280,2.800000000000e-02,-6.401050000000e-05,4.521817000000e-05,-1.339019000000e-05,4.568100000000e-05,-4.673300000000e-07,-2.615200000000e-06,-2.342394000000e-05,-7.709744000000e-05,-2.284400000000e-05,-5.672700000000e-07,-1.082610000000e-05,4.347160000000e-05,4.430001000000e-06,4.393800000000e-05,-4.717500000000e-07,1.633500000000e-06,-1.524553000000e-05,-5.780733000000e-05,-1.466100000000e-05,-5.727300000000e-07
281,2.810000000000e-02,-7.466890000000e-05,4.226197000000e-05,-9.763340000000e-07,4.273100000000e-05,-4.681300000000e-07,-4.201080000000e-05,-3.098802000000e-05,-5.795557000000e-05,-3.043000000000e-05,-5.598900000000e-07,-7.014100000000e-05,3.329976000000e-05,-8.490278000000e-06,3.377400000000e-05,-4.718200000000e-07,-6.297890000000e-05,-2.743256000000e-05,-3.451725000000e-05,-2.686800000000e-05,-5.650700000000e-07
282,2.820000000000e-02,-6.762900000000e-05,3.533071000000e-05,2.810498000000e-05,3.580700000000e-05,-4.741700000000e-07,-5.774020000000e-05,-3.037233000000e-05,-3.835508000000e-05,-2.981400000000e-05,-5.583600000000e-07,-1.081644000000e-04,2.809112000000e-05,1.445599000000e-05,2.856800000000e-05,-4.755800000000e-07,-8.143570000000e-05,-2.572650000000e-05,-2.634311000000e-05,-2.516400000000e-05,-5.639200000000e-07
283,2.830000000000e-02,-3.894190000000e-05,2.475360000000e-05,5.221551000000e-05,2.523500000000e-05,-4.810000000000e-07,-6.121100000000e-05,-2.799498000000e-05,-8.606195000000e-06,-2.743900000000e-05,-5.582900000000e-07,-6.242950000000e-05,2.565459000000e-05,4.745839000000e-05,2.613400000000e-05,-4.809600000000e-07,-7.616650000000e-05,-1.826305000000e-05,-5.793130000000e-07,-1.770300000000e-05,-5.632600000000e-07
284,2.840000000000e-02,4.179640000000e-05,3.172678000000e-05,8.572765000000e-05,3.221700000000e-05,-4.928600000000e-07,-5.692110000000e-05,-1.292347000000e-05,1.547436000000e-05,-1.236600000000e-05,-5.610400000000e-07,2.808440000000e-05,3.738339000000e-05,8.223662000000e-05,3.787400000000e-05,-4.922300000000e-07,-6.451550000000e-05,-1.899487000000e-06,1.667128000000e-05,-1.336900000000e-06,-5.655700000000e-07
285,2.850000000000e-02,1.366042000000e-04,5.370493000000e-05,1.112889000000e-04,5.420300000000e-05,-5.058000000000e-07,-3.932910000000e-05,8.424934000000e-06,2.169340000000e-05,8.983200000000e-06,-5.641300000000e-07,1.068698000000e-04,5.514549000000e-05,1.011330000000e-04,5.564500000000e-05,-5.051400000000e-07,-4.159420000000e-05,1.091997000000e-05,1.919584000000e-05,1.148500000000e-05,-5.684400000000e-07
286,2.860000000000e-02,1.895526000000e-04,7.086956000000e-05,1.096747000000e-04,7.138500000000e-05,-5.172600000000e-07,-2.808470000000e-05,2.658245000000e-05,1.252433000000e-05,2.715000000000e-05,-5.710800000000e-07,1.382004000000e-04,6.621363000000e-05,8.651320000000e-05,6.672900000000e-05,-5.166800000000e-07,-2.312910000000e-05,1.872753000000e-05,1.096725000000e-05,1.930100000000e-05,-5.755200000000e-07
287,2.870000000000e-02,1.817094000000e-04,5.869809000000e-05,8.100635000000e-05,5.922700000000e-05,-5.241600000000e-07,-3.010820000000e-05,3.425258000000e-05,-3.865595000000e-06,3.483000000000e-05,-5.778400000000e-07,1.251267000000e-04,5.165003000000e-05,4.712721000000e-05,5.217800000000e-05,-5.236100000000e-07,-2.158490000000e-05,2.157746000000e-05,-3.535566000000e-06,2.215900000000e-05,-5.824300000000e-07
288,2.880000000000e-02,1.263890000000e-04,2.277290000000e-05,3.397215000000e-05,2.331000000000e-05,-5.280300000000e-07,-5.134750000000e-05,3.268185000000e-05,-2.876292000000e-05,3.326900000000e-05,-5.856300000000e-07,8.408520000000e-05,1.752940000000e-05,9.872740000000e-07,1.806600000000e-05,-5.280300000000e-07,-4.418810000000e-05,2.284582000000e-05,-2.635422000000e-05,2.343600000000e-05,-5.900000000000e-07
289,2.890000000000e-02,5.931770000000e-05,-1.207489000000e-05,-1.156471000000e-05,-1.153600000000e-05,-5.330600000000e-07,-9.051100000000e-05,2.171702000000e-05,-5.938072000000e-05,2.231300000000e-05,-5.938100000000e-07,3.980630000000e-05,-1.380672000000e-05,-3.222888000000e-05,-1.326800000000e-05,-5.340000000000e-07,-8.506410000000e-05,2.048303000000e-05,-5.466056000000e-05,2.108100000000e-05,-5.975300000000e-07
290,2.900000000000e-02,-5.293470000000e-05,-4.321741000000e-05,-5.833633000000e-05,-4.267500000000e-05,-5.340800000000e-07,-1.631317000000e-04,2.457462000000e-06,-1.013836000000e-04,3.058500000000e-06,-5.976900000000e-07,-5.185170000000e-05,-3.287112000000e-05,-5.901358000000e-05,-3.233400000000e-05,-5.354800000000e-07,-1.506604000000e-04,1.593083000000e-05,-8.909222000000e-05,1.652900000000e-05,-6.007800000000e-07
291,2.910000000000e-02,-8.830900000000e-06,-2.396500000000e-05,-1.420166000000e-05,-2.344200000000e-05,-5.314400000000e-07,-1.676950000000e-04,-1.650861000000e-05,-1.024733000000e-04,-1.590100000000e-05,-6.006400000000e-07,-1.837740000000e-05,-1.216167000000e-05,1.564761000000e-06,-1.163500000000e-05,-5.324600000000e-07,-1.685935000000e-04,1.415681000000e-05,-1.064155000000e-04,1.476900000000e-05,-6.034400000000e-07
292,2.920000000000e-02,-4.665000000000e-07,-2.010626000000e-06,1.988563000000e-05,-1.484700000000e-06,-5.325700000000e-07,-1.753732000000e-04,-3.533039000000e-05,-9.296891000000e-05,-3.471900000000e-05,-6.081600000000e-07,7.244800000000e-06,3.125035000000e-06,3.563654000000e-05,3.655300000000e-06,-5.357100000000e-07,-1.794125000000e-04,-2.024318000000e-05,-9.874017000000e-05,-1.962500000000e-05,-6.120400000000e-07
293,2.930000000000e-02,-4.152500000000e-06,2.102848000000e-05,3.432603000000e-05,2.155700000000e-05,-5.349200000000e-07,-1.670273000000e-04,-3.202272000000e-05,-7.701970000000e-05,-3.141200000000e-05,-6.128900000000e-07,7.111700000000e-06,2.536581000000e-05,4.159244000000e-05,2.589900000000e-05,-5.385400000000e-07,-1.823798000000e-04,-3.252920000000e-05,-8.129393000000e-05,-3.191000000000e-05,-6.182400000000e-07
294,2.940000000000e-02,8.637600000000e-06,4.560145000000e-05,2.390685000000e-05,4.613900000000e-05,-5.432300000000e-07,-1.250050000000e-04,-1.243731000000e-05,-5.269342000000e-05,-1.182500000000e-05,-6.172700000000e-07,1.308450000000e-05,4.751804000000e-05,2.375534000000e-05,4.805900000000e-05,-5.461200000000e-07,-1.584105000000e-04,-2.231922000000e-05,-5.579308000000e-05,-2.169800000000e-05,-6.235400000000e-07
295,2.950000000000e-02,1.650910000000e-05,5.325639000000e-05,-7.823137000000e-06,5.380800000000e-05,-5.531900000000e-07,-6.949360000000e-05,1.290460000000e-05,-3.583014000000e-05,1.352100000000e-05,-6.231900000000e-07,1.392840000000e-05,4.938476000000e-05,-1.595595000000e-05,4.994100000000e-05,-5.554900000000e-07,-1.116533000000e-04,-7.158130000000e-07,-3.453693000000e-05,-9.124700000000e-08,-6.297000000000e-07
296,2.960000000000e-02,2.111140000000e-05,4.905038000000e-05,-4.881383000000e-05,4.961700000000e-05,-5.644100000000e-07,-2.222080000000e-05,3.957192000000e-05,-3.947319000000e-05,4.019800000000e-05,-6.313700000000e-07,-7.130000000000e-07,4.405941000000e-05,-6.679660000000e-05,4.462600000000e-05,-5.662100000000e-07,-7.032540000000e-05,2.647310000000e-05,-3.535196000000e-05,2.710400000000e-05,-6.373700000000e-07
297,2.970000000000e-02,9.992700000000e-06,2.664022000000e-05,-9.098738000000e-05,2.722100000000e-05,-5.757400000000e-07,-4.140800000000e-06,4.879843000000e-05,-5.758272000000e-05,4.943900000000e-05,-6.410200000000e-07,-3.629420000000e-05,2.568841000000e-05,-1.178569000000e-04,2.626900000000e-05,-5.767200000000e-07,-5.061500000000e-05,4.175308000000e-05,-5.377041000000e-05,4.239700000000e-05,-6.459800000000e-07
298,2.980000000000e-02,-2.994330000000e-05,2.160080000000e-06,-1.236722000000e-04,2.749300000000e-06,-5.854700000000e-07,-2.653120000000e-05,4.287818000000e-05,-7.603580000000e-05,4.353100000000e-05,-6.500800000000e-07,-9.330120000000e-05,2.200660000000e-06,-1.555563000000e-04,2.790000000000e-06,-5.855500000000e-07,-5.706420000000e-05,4.471433000000e-05,-7.529539000000e-05,4.536800000000e-05,-6.544500000000e-07
299,2.990000000000e-02,-9.062760000000e-05,-1.599547000000e-05,-1.364511000000e-04,-1.539900000000e-05,-5.954700000000e-07,-8.296290000000e-05,2.432166000000e-05,-8.661656000000e-05,2.498600000000e-05,-6.587600000000e-07,-1.617411000000e-04,-2.128815000000e-05,-1.681020000000e-04,-2.069100000000e-05,-5.945200000000e-07,-9.128750000000e-05,3.332038000000e-05,-9.121447000000e-05,3.398800000000e-05,-6.637500000000e-07
300,3.000000000000e-02,-2.009636000000e-04,-3.403490000000e-05,-1.435930000000e-04,-3.343000000000e-05,-5.978200000000e-07,-1.793756000000e-04,-1.227683000000e-05,-9.722628000000e-05,-1.160300000000e-05,-6.625400000000e-07,-2.435060000000e-04,-3.754071000000e-05,-1.606328000000e-04,-3.694200000000e-05,-5.964200000000e-07,-1.646578000000e-04,3.290894000000e-06,-9.787594000000e-05,3.967700000000e-06,-6.676500000000e-07
301,3.010000000000e-02,-2.029174000000e-04,-3.739892000000e-05,-1.195646000000e-04,-3.680000000000e-05,-6.029700000000e-07,-2.013452000000e-04,-2.616366000000e-05,-5.540287000000e-05,-2.549400000000e-05,-6.655700000000e-07,-2.413167000000e-04,-4.067940000000e-05,-1.368285000000e-04,-4.008100000000e-05,-6.007600000000e-07,-1.993356000000e-04,-2.162680000000e-05,-7.450599000000e-05,-2.094700000000e-05,-6.717700000000e-07
302,3.020000000000e-02,-1.961322000000e-04,-3.050686000000e-05,-7.838182000000e-05,-2.990000000000e-05,-6.098900000000e-07,-2.181621000000e-04,-3.931119000000e-05,-1.819084000000e-05,-3.864100000000e-05,-6.675600000000e-07,-2.375856000000e-04,-3.751113000000e-05,-9.295903000000e-05,-3.690500000000e-05,-6.079300000000e-07,-2.027598000000e-04,-4.341635000000e-05,-4.537019000000e-05,-4.273600000000e-05,-6.751100000000e-07
303,3.030000000000e-02,-1.399347000000e-04,-1.682135000000e-05,-1.625165000000e-05,-1.621100000000e-05,-6.146800000000e-07,-2.037102000000e-04,-3.603635000000e-05,6.528701000000e-06,-3.536800000000e-05,-6.725500000000e-07,-1.737581000000e-04,-2.071150000000e-05,-1.673942000000e-05,-2.010500000000e-05,-6.118000000000e-07,-2.036899000000e-04,-4.139576000000e-05,-7.946837000000e-06,-4.072200000000e-05,-6.785600000000e-07
304,3.040000000000e-02,-5.188310000000e-05,-8.579719000000e-06,4.300020000000e-05,-7.961800000000e-06,-6.197800000000e-07,-1.508229000000e-04,-1.335275000000e-05,1.288345000000e-05,-1.267800000000e-05,-6.805200000000e-07,-8.109100000000e-05,-1.253844000000e-05,4.695762000000e-05,-1.192400000000e-05,-6.170300000000e-07,-1.647552000000e-04,-1.489922000000e-05,1.647347000000e-05,-1.422100000000e-05,-6.860400000000e-07
