step,tconv,GP2_s1_dCL,GP2_s1_dCD,GP2_s1_dCMz,GP2_s1_dCDp,GP2_s1_dCDv,GP2_s2_dCL,GP2_s2_dCD,GP2_s2_dCMz,GP2_s2_dCDp,GP2_s2_dCDv,NN2_s1_dCL,NN2_s1_dCD,NN2_s1_dCMz,NN2_s1_dCDp,NN2_s1_dCDv,NN2_s2_dCL,NN2_s2_dCD,NN2_s2_dCMz,NN2_s2_dCDp,NN2_s2_dCDv
247,2.470000000000e-02,-2.122590000000e-04,-1.465100000000e-05,-9.146495000000e-05,-1.412700000000e-05,-5.198200000000e-07,1.479290000000e-05,1.661352000000e-05,-3.115238000000e-05,1.724100000000e-05,-6.276000000000e-07,-1.699116000000e-04,-6.997890000000e-07,-9.809977000000e-05,-1.810900000000e-07,-5.154200000000e-07,1.582890000000e-05,1.949019000000e-05,-1.821915000000e-05,2.012100000000e-05,-6.325700000000e-07
248,2.480000000000e-02,-2.061150000000e-04,-2.862595000000e-05,-1.032415000000e-04,-2.809400000000e-05,-5.325500000000e-07,-3.954570000000e-05,1.147619000000e-05,-6.256281000000e-05,1.211500000000e-05,-6.390600000000e-07,-1.714228000000e-04,-1.588871000000e-05,-1.168865000000e-04,-1.536000000000e-05,-5.286200000000e-07,-4.430840000000e-05,2.075232000000e-05,-5.680066000000e-05,2.139600000000e-05,-6.442900000000e-07
249,2.490000000000e-02,-1.889149000000e-04,-2.558141000000e-05,-1.208669000000e-04,-2.504200000000e-05,-5.449800000000e-07,-1.125155000000e-04,6.888051000000e-06,-8.880350000000e-05,7.537900000000e-06,-6.500800000000e-07,-1.740193000000e-04,-2.109316000000e-05,-1.361664000000e-04,-2.055600000000e-05,-5.408600000000e-07,-1.274145000000e-04,1.723161000000e-05,-9.314648000000e-05,1.788700000000e-05,-6.548800000000e-07
250,2.500000000000e-02,-2.241175000000e-04,-2.123042000000e-05,-1.406523000000e-04,-2.068500000000e-05,-5.438700000000e-07,-1.874113000000e-04,-1.158258000000e-05,-1.135138000000e-04,-1.091800000000e-05,-6.551400000000e-07,-2.285746000000e-04,-2.254800000000e-05,-1.436806000000e-04,-2.200900000000e-05,-5.386700000000e-07,-1.932608000000e-04,-6.719010000000e-07,-1.165951000000e-04,-4.884100000000e-09,-6.597000000000e-07
251,2.510000000000e-02,-2.016680000000e-04,-9.998504000000e-06,-9.889148000000e-05,-9.473800000000e-06,-5.324500000000e-07,-1.931652000000e-04,-3.124831000000e-05,-1.066218000000e-04,-3.059300000000e-05,-6.594900000000e-07,-2.590362000000e-04,-1.900882000000e-05,-1.053075000000e-04,-1.848900000000e-05,-5.267600000000e-07,-2.141077000000e-04,-2.619985000000e-05,-1.187317000000e-04,-2.553600000000e-05,-6.633600000000e-07
252,2.520000000000e-02,-1.838207000000e-04,2.368570000000e-07,-4.078532000000e-05,7.656200000000e-07,-5.305100000000e-07,-1.841220000000e-04,-2.491956000000e-05,-1.007036000000e-04,-2.425300000000e-05,-6.679200000000e-07,-2.622176000000e-04,-6.663668000000e-06,-4.989225000000e-05,-6.141900000000e-06,-5.249400000000e-07,-2.200499000000e-04,-3.314392000000e-05,-1.234788000000e-04,-3.247100000000e-05,-6.708800000000e-07
253,2.530000000000e-02,-1.508884000000e-04,7.120702000000e-06,-4.010601000000e-06,7.649300000000e-06,-5.352700000000e-07,-1.436753000000e-04,-1.829379000000e-05,-8.623483000000e-05,-1.762000000000e-05,-6.776900000000e-07,-2.303121000000e-04,5.826368000000e-06,-9.123093000000e-06,6.348300000000e-06,-5.294500000000e-07,-1.925060000000e-04,-3.627813000000e-05,-1.088350000000e-04,-3.560100000000e-05,-6.803600000000e-07
254,2.540000000000e-02,-8.356130000000e-05,2.906626000000e-05,1.470975000000e-05,2.960400000000e-05,-5.458300000000e-07,-1.317050000000e-04,-8.007637000000e-06,-8.892581000000e-05,-7.324300000000e-06,-6.881900000000e-07,-1.485976000000e-04,3.248021000000e-05,1.529825000000e-05,3.301100000000e-05,-5.398900000000e-07,-1.771634000000e-04,-1.655420000000e-05,-1.000594000000e-04,-1.587300000000e-05,-6.913600000000e-07
255,2.550000000000e-02,1.917000000000e-07,5.179936000000e-05,1.104070000000e-05,5.234900000000e-05,-5.576600000000e-07,-1.663626000000e-04,6.708842000000e-06,-9.442612000000e-05,7.400300000000e-06,-6.970900000000e-07,-3.752600000000e-05,5.578699000000e-05,1.530978000000e-05,5.633200000000e-05,-5.518700000000e-07,-1.942315000000e-04,1.599528000000e-05,-9.295484000000e-05,1.668800000000e-05,-7.009500000000e-07
256,2.560000000000e-02,6.371510000000e-05,6.020494000000e-05,-1.861302000000e-05,6.077700000000e-05,-5.731600000000e-07,-2.204918000000e-04,1.184637000000e-05,-9.460663000000e-05,1.255100000000e-05,-7.043600000000e-07,4.818590000000e-05,6.167185000000e-05,-1.702582000000e-05,6.224000000000e-05,-5.683600000000e-07,-2.238163000000e-04,2.806068000000e-05,-8.432836000000e-05,2.876900000000e-05,-7.093100000000e-07
257,2.570000000000e-02,6.549110000000e-05,4.836746000000e-05,-6.627858000000e-05,4.895500000000e-05,-5.858700000000e-07,-2.670113000000e-04,3.798992000000e-06,-9.958667000000e-05,4.511600000000e-06,-7.120100000000e-07,5.966930000000e-05,4.860864000000e-05,-7.181666000000e-05,4.919300000000e-05,-5.817800000000e-07,-2.529168000000e-04,1.485720000000e-05,-8.420436000000e-05,1.557700000000e-05,-7.179600000000e-07
258,2.580000000000e-02,-1.640640000000e-05,1.354126000000e-05,-1.153677000000e-04,1.414600000000e-05,-5.969700000000e-07,-2.967222000000e-04,-1.332981000000e-05,-1.165014000000e-04,-1.260500000000e-05,-7.214400000000e-07,-1.703010000000e-05,1.523390000000e-05,-1.270743000000e-04,1.583500000000e-05,-5.935500000000e-07,-2.810800000000e-04,-1.246804000000e-05,-1.002182000000e-04,-1.173400000000e-05,-7.279800000000e-07
259,2.590000000000e-02,-1.516643000000e-04,-1.991402000000e-05,-1.448660000000e-04,-1.930400000000e-05,-6.060500000000e-07,-3.014990000000e-04,-2.532757000000e-05,-1.321279000000e-04,-2.459700000000e-05,-7.304800000000e-07,-1.429118000000e-04,-1.571083000000e-05,-1.569918000000e-04,-1.510400000000e-05,-6.029500000000e-07,-2.944696000000e-04,-3.148662000000e-05,-1.183637000000e-04,-3.074700000000e-05,-7.376400000000e-07
260,2.600000000000e-02,-2.751304000000e-04,-2.720470000000e-05,-1.464006000000e-04,-2.660400000000e-05,-6.075800000000e-07,-3.199838000000e-04,-2.707445000000e-05,-1.378025000000e-04,-2.634600000000e-05,-7.333200000000e-07,-2.427655000000e-04,-2.098127000000e-05,-1.447552000000e-04,-2.038400000000e-05,-6.038900000000e-07,-2.965272000000e-04,-2.608597000000e-05,-1.170181000000e-04,-2.535200000000e-05,-7.416900000000e-07
261,2.610000000000e-02,-3.287581000000e-04,-1.151663000000e-05,-1.408937000000e-04,-1.091000000000e-05,-6.091300000000e-07,-2.682201000000e-04,-7.026409000000e-06,-9.653110000000e-05,-6.292500000000e-06,-7.362100000000e-07,-2.937551000000e-04,-6.398202000000e-06,-1.372047000000e-04,-5.793400000000e-06,-6.060400000000e-07,-2.532683000000e-04,-9.728651000000e-06,-8.533305000000e-05,-8.986800000000e-06,-7.441800000000e-07
262,2.620000000000e-02,-3.256589000000e-04,-5.715887000000e-06,-1.308106000000e-04,-5.098900000000e-06,-6.231800000000e-07,-1.964985000000e-04,-2.944970000000e-06,-3.475726000000e-05,-2.206100000000e-06,-7.421900000000e-07,-2.774225000000e-04,-5.168014000000e-06,-1.133850000000e-04,-4.553500000000e-06,-6.205500000000e-07,-2.013086000000e-04,-4.281046000000e-06,-3.516618000000e-05,-3.535400000000e-06,-7.490500000000e-07
263,2.630000000000e-02,-2.539064000000e-04,5.177748000000e-06,-9.546471000000e-05,5.806400000000e-06,-6.322000000000e-07,-1.205237000000e-04,6.212891000000e-06,2.207344000000e-05,6.957300000000e-06,-7.493000000000e-07,-2.074840000000e-04,-2.089042000000e-06,-6.998820000000e-05,-1.462500000000e-06,-6.293000000000e-07,-1.204377000000e-04,1.878698000000e-06,1.765516000000e-05,2.631200000000e-06,-7.560700000000e-07
264,2.640000000000e-02,-1.854719000000e-04,1.035831000000e-05,-6.602224000000e-05,1.099700000000e-05,-6.432100000000e-07,-5.122950000000e-05,1.883767000000e-05,5.199951000000e-05,1.959000000000e-05,-7.578800000000e-07,-1.460081000000e-04,2.715466000000e-06,-4.127767000000e-05,3.348700000000e-06,-6.393600000000e-07,-4.982090000000e-05,1.321947000000e-05,4.539047000000e-05,1.397900000000e-05,-7.643300000000e-07
265,2.650000000000e-02,-1.322694000000e-04,1.177915000000e-05,-5.200865000000e-05,1.243000000000e-05,-6.531300000000e-07,-4.975600000000e-06,1.763257000000e-05,4.412173000000e-05,1.839800000000e-05,-7.657400000000e-07,-9.870630000000e-05,7.184168000000e-06,-2.810346000000e-05,7.827200000000e-06,-6.475900000000e-07,-2.023180000000e-05,1.426065000000e-05,3.714338000000e-05,1.503200000000e-05,-7.716900000000e-07
266,2.660000000000e-02,-9.383160000000e-05,1.871406000000e-05,-4.547984000000e-05,1.937500000000e-05,-6.655400000000e-07,-1.615900000000e-06,8.982131000000e-06,1.034788000000e-05,9.754900000000e-06,-7.735300000000e-07,-7.446290000000e-05,1.534564000000e-05,-2.834106000000e-05,1.600000000000e-05,-6.585800000000e-07,-3.115060000000e-05,1.217984000000e-05,6.009699000000e-06,1.295700000000e-05,-7.795200000000e-07
267,2.670000000000e-02,-9.076640000000e-05,2.408757000000e-05,-6.057424000000e-05,2.476400000000e-05,-6.800600000000e-07,-4.917470000000e-05,4.659485000000e-06,-3.843281000000e-05,5.437000000000e-06,-7.800800000000e-07,-9.744390000000e-05,2.158158000000e-05,-5.913567000000e-05,2.225100000000e-05,-6.725400000000e-07,-7.379480000000e-05,1.402245000000e-05,-3.835065000000e-05,1.480500000000e-05,-7.862900000000e-07
268,2.680000000000e-02,-1.071587000000e-04,2.114376000000e-05,-8.892960000000e-05,2.184000000000e-05,-6.942500000000e-07,-1.141072000000e-04,5.615799000000e-06,-7.975182000000e-05,6.401100000000e-06,-7.868300000000e-07,-1.436416000000e-04,2.047242000000e-05,-1.037367000000e-04,2.116000000000e-05,-6.867000000000e-07,-1.190422000000e-04,1.689303000000e-05,-7.350577000000e-05,1.768400000000e-05,-7.934400000000e-07
269,2.690000000000e-02,-1.374545000000e-04,3.151103000000e-06,-1.227482000000e-04,3.859800000000e-06,-7.058900000000e-07,-1.713290000000e-04,5.308303000000e-06,-1.037845000000e-04,6.099500000000e-06,-7.931100000000e-07,-1.967127000000e-04,5.038021000000e-06,-1.455505000000e-04,5.738400000000e-06,-6.983000000000e-07,-1.547305000000e-04,1.465297000000e-05,-9.055381000000e-05,1.545200000000e-05,-8.002300000000e-07
270,2.700000000000e-02,-1.872683000000e-04,-3.851371000000e-05,-1.480032000000e-04,-3.778800000000e-05,-7.091200000000e-07,-2.140331000000e-04,-1.147413000000e-05,-1.171382000000e-04,-1.067200000000e-05,-7.928900000000e-07,-2.509138000000e-04,-2.493520000000e-05,-1.590869000000e-04,-2.422400000000e-05,-7.006700000000e-07,-1.722572000000e-04,-1.472913000000e-06,-8.882437000000e-05,-6.651400000000e-07,-7.997400000000e-07
271,2.710000000000e-02,-2.016090000000e-04,-5.204025000000e-05,-1.075513000000e-04,-5.134000000000e-05,-7.074100000000e-07,-1.888636000000e-04,-2.457918000000e-05,-9.072607000000e-05,-2.379500000000e-05,-7.918700000000e-07,-2.609473000000e-04,-3.405590000000e-05,-1.116326000000e-04,-3.336200000000e-05,-6.987200000000e-07,-1.530475000000e-04,-2.171767000000e-05,-6.443424000000e-05,-2.092300000000e-05,-7.996200000000e-07
272,2.720000000000e-02,-1.807434000000e-04,-3.792796000000e-05,-6.040429000000e-05,-3.722100000000e-05,-7.121400000000e-07,-1.277714000000e-04,-1.883593000000e-05,-4.931060000000e-05,-1.803900000000e-05,-7.969800000000e-07,-2.191097000000e-04,-2.521153000000e-05,-5.614775000000e-05,-2.450900000000e-05,-7.067800000000e-07,-9.651040000000e-05,-1.799279000000e-05,-3.564131000000e-05,-1.718900000000e-05,-8.053500000000e-07
273,2.730000000000e-02,-1.329792000000e-04,-1.038864000000e-05,-2.306709000000e-05,-9.678600000000e-06,-7.206600000000e-07,-1.075100000000e-04,-1.810347000000e-05,-2.845890000000e-05,-1.730700000000e-05,-8.002300000000e-07,-1.413568000000e-04,1.161724000000e-06,-1.094853000000e-05,1.868500000000e-06,-7.167900000000e-07,-9.812290000000e-05,-1.910334000000e-05,-2.438753000000e-05,-1.829700000000e-05,-8.079100000000e-07
274,2.740000000000e-02,-5.782790000000e-05,1.689048000000e-05,-1.382999000000e-06,1.761700000000e-05,-7.334900000000e-07,-1.115079000000e-04,-1.648725000000e-05,-2.222000000000e-05,-1.568600000000e-05,-8.041900000000e-07,-3.336150000000e-05,2.483947000000e-05,1.524130000000e-05,2.556500000000e-05,-7.310200000000e-07,-1.394444000000e-04,-2.053441000000e-05,-2.632104000000e-05,-1.972500000000e-05,-8.114000000000e-07
275,2.750000000000e-02,-1.114980000000e-05,2.702484000000e-05,-3.563418000000e-06,2.776800000000e-05,-7.444900000000e-07,-1.487530000000e-04,-5.027833000000e-06,-2.875227000000e-05,-4.225000000000e-06,-8.092300000000e-07,2.735280000000e-05,3.063606000000e-05,1.229041000000e-05,3.137800000000e-05,-7.430800000000e-07,-1.997155000000e-04,-8.587043000000e-06,-3.872460000000e-05,-7.777100000000e-06,-8.161600000000e-07
276,2.760000000000e-02,-1.892160000000e-05,1.364202000000e-05,-3.133994000000e-05,1.439500000000e-05,-7.524100000000e-07,-1.880167000000e-04,1.640727000000e-05,-4.439003000000e-05,1.721500000000e-05,-8.156100000000e-07,2.754800000000e-05,1.319705000000e-05,-1.568656000000e-05,1.395100000000e-05,-7.518700000000e-07,-2.321650000000e-04,1.301859000000e-05,-5.584960000000e-05,1.383400000000e-05,-8.232300000000e-07
277,2.770000000000e-02,-6.168740000000e-05,-5.869830000000e-07,-6.357869000000e-05,1.744600000000e-07,-7.611400000000e-07,-2.065190000000e-04,3.230507000000e-05,-6.281730000000e-05,3.312300000000e-05,-8.220100000000e-07,-1.606200000000e-06,-3.013918000000e-06,-4.471449000000e-05,-2.251000000000e-06,-7.617300000000e-07,-2.292100000000e-04,2.999294000000e-05,-7.337389000000e-05,3.082000000000e-05,-8.315000000000e-07
278,2.780000000000e-02,-1.142781000000e-04,-4.140840000000e-07,-7.951023000000e-05,3.511700000000e-07,-7.713300000000e-07,-1.966433000000e-04,2.942657000000e-05,-7.610330000000e-05,3.025500000000e-05,-8.290700000000e-07,-4.933500000000e-05,-2.920146000000e-06,-6.022269000000e-05,-2.153400000000e-06,-7.721600000000e-07,-2.020270000000e-04,3.003809000000e-05,-8.441194000000e-05,3.087600000000e-05,-8.399300000000e-07
279,2.790000000000e-02,-1.721677000000e-04,4.408753000000e-06,-8.047104000000e-05,5.189900000000e-06,-7.835200000000e-07,-1.679845000000e-04,8.764983000000e-06,-8.309173000000e-05,9.605600000000e-06,-8.373500000000e-07,-1.220736000000e-04,2.486313000000e-06,-6.734520000000e-05,3.267800000000e-06,-7.835300000000e-07,-1.667331000000e-04,1.148651000000e-05,-8.739120000000e-05,1.233900000000e-05,-8.488600000000e-07
280,2.800000000000e-02,-2.247642000000e-04,1.871637000000e-05,-8.190832000000e-05,1.949500000000e-05,-7.876300000000e-07,-1.178233000000e-04,-1.969552000000e-05,-8.455054000000e-05,-1.884800000000e-05,-8.404900000000e-07,-1.757909000000e-04,1.549215000000e-05,-6.728297000000e-05,1.627300000000e-05,-7.870000000000e-07,-1.117865000000e-04,-1.457156000000e-05,-7.091835000000e-05,-1.371300000000e-05,-8.509600000000e-07
281,2.810000000000e-02,-2.469137000000e-04,1.292173000000e-05,-7.557750000000e-05,1.371400000000e-05,-7.906000000000e-07,-1.627839000000e-04,-3.307138000000e-05,-6.636451000000e-05,-3.224100000000e-05,-8.311400000000e-07,-2.368344000000e-04,2.073927000000e-06,-8.012819000000e-05,2.864400000000e-06,-7.890800000000e-07,-1.721853000000e-04,-3.286517000000e-05,-4.208770000000e-05,-3.202500000000e-05,-8.413100000000e-07
282,2.820000000000e-02,-2.415573000000e-04,1.630252000000e-05,-5.292709000000e-05,1.709700000000e-05,-7.976900000000e-07,-1.617540000000e-04,-3.410177000000e-05,-5.102514000000e-05,-3.327700000000e-05,-8.277000000000e-07,-2.747760000000e-04,6.415981000000e-06,-6.157358000000e-05,7.204700000000e-06,-7.935900000000e-07,-1.690264000000e-04,-3.178268000000e-05,-3.095576000000e-05,-3.094800000000e-05,-8.381700000000e-07
283,2.830000000000e-02,-2.015589000000e-04,1.448276000000e-05,-3.396951000000e-05,1.528700000000e-05,-8.076700000000e-07,-1.643707000000e-04,-3.646358000000e-05,-3.355508000000e-05,-3.563900000000e-05,-8.270500000000e-07,-2.225374000000e-04,1.241913000000e-05,-3.514724000000e-05,1.321600000000e-05,-8.018600000000e-07,-1.622774000000e-04,-2.748966000000e-05,-1.326920000000e-05,-2.665800000000e-05,-8.367500000000e-07
284,2.840000000000e-02,-1.081302000000e-04,2.652363000000e-05,-5.357488000000e-06,2.733800000000e-05,-8.211000000000e-07,-1.666699000000e-04,-2.213880000000e-05,-2.261572000000e-05,-2.131700000000e-05,-8.284500000000e-07,-1.241421000000e-04,3.012686000000e-05,-7.172769000000e-06,3.093500000000e-05,-8.146600000000e-07,-1.593508000000e-04,-9.845316000000e-06,-8.123092000000e-06,-9.015400000000e-06,-8.376700000000e-07
285,2.850000000000e-02,-1.178090000000e-05,4.663682000000e-05,1.184260000000e-05,4.746500000000e-05,-8.373500000000e-07,-1.499720000000e-04,4.148250000000e-06,-2.455877000000e-05,4.970100000000e-06,-8.324100000000e-07,-4.522980000000e-05,4.785555000000e-05,3.011247000000e-06,4.867800000000e-05,-8.309500000000e-07,-1.419009000000e-04,9.597984000000e-06,-1.654709000000e-05,1.043200000000e-05,-8.416400000000e-07
286,2.860000000000e-02,3.903950000000e-05,5.368910000000e-05,8.494323000000e-06,5.454100000000e-05,-8.508400000000e-07,-1.177210000000e-04,2.575886000000e-05,-2.699101000000e-05,2.659500000000e-05,-8.394600000000e-07,-1.278270000000e-05,5.097385000000e-05,-1.149883000000e-05,5.182000000000e-05,-8.446700000000e-07,-1.065353000000e-04,2.157450000000e-05,-2.266293000000e-05,2.242100000000e-05,-8.491200000000e-07
287,2.870000000000e-02,2.536080000000e-05,3.440680000000e-05,-1.212846000000e-05,3.526900000000e-05,-8.602100000000e-07,-8.895070000000e-05,3.677208000000e-05,-2.764334000000e-05,3.761400000000e-05,-8.469600000000e-07,-2.643160000000e-05,3.094088000000e-05,-4.071391000000e-05,3.179700000000e-05,-8.544100000000e-07,-7.558350000000e-05,2.728011000000e-05,-2.558548000000e-05,2.813300000000e-05,-8.570400000000e-07
288,2.880000000000e-02,-3.248430000000e-05,-6.219450000000e-06,-3.695542000000e-05,-5.346500000000e-06,-8.644000000000e-07,-8.212430000000e-05,3.147765000000e-05,-3.247870000000e-05,3.233500000000e-05,-8.546800000000e-07,-6.544720000000e-05,-7.575092000000e-06,-6.404539000000e-05,-6.707300000000e-06,-8.595300000000e-07,-6.870690000000e-05,2.324825000000e-05,-3.065088000000e-05,2.411300000000e-05,-8.647200000000e-07
289,2.890000000000e-02,-9.472450000000e-05,-3.597440000000e-05,-4.896092000000e-05,-3.510500000000e-05,-8.695800000000e-07,-1.023055000000e-04,1.835158000000e-05,-4.019552000000e-05,1.921400000000e-05,-8.624800000000e-07,-1.018932000000e-04,-3.499610000000e-05,-6.457077000000e-05,-3.413100000000e-05,-8.658100000000e-07,-8.828930000000e-05,1.699214000000e-05,-3.639144000000e-05,1.786200000000e-05,-8.720400000000e-07
290,2.900000000000e-02,-1.981597000000e-04,-5.889967000000e-05,-6.580889000000e-05,-5.802200000000e-05,-8.703000000000e-07,-1.779316000000e-04,-7.376980000000e-07,-6.357323000000e-05,1.296000000000e-07,-8.644400000000e-07,-1.879158000000e-04,-4.842188000000e-05,-6.530038000000e-05,-4.755300000000e-05,-8.669800000000e-07,-1.574422000000e-04,1.180499000000e-05,-5.168793000000e-05,1.267600000000e-05,-8.736000000000e-07
291,2.910000000000e-02,-1.431986000000e-04,-2.711371000000e-05,-4.484298000000e-06,-2.626000000000e-05,-8.677400000000e-07,-1.712375000000e-04,-1.363153000000e-05,-4.711537000000e-05,-1.276300000000e-05,-8.656900000000e-07,-1.405712000000e-04,-1.704704000000e-05,1.224771000000e-05,-1.619300000000e-05,-8.641700000000e-07,-1.649645000000e-04,1.624237000000e-05,-4.867056000000e-05,1.711900000000e-05,-8.745900000000e-07
292,2.920000000000e-02,-1.339648000000e-04,-2.135035000000e-06,1.991300000000e-05,-1.273600000000e-06,-8.700200000000e-07,-1.820236000000e-04,-2.629374000000e-05,-3.607837000000e-05,-2.542300000000e-05,-8.727400000000e-07,-1.152824000000e-04,5.060790000000e-07,3.662545000000e-05,1.367200000000e-06,-8.686800000000e-07,-1.790622000000e-04,-1.043505000000e-05,-3.776616000000e-05,-9.550700000000e-06,-8.829500000000e-07
293,2.930000000000e-02,-1.213634000000e-04,2.409909000000e-05,2.168968000000e-05,2.496500000000e-05,-8.737800000000e-07,-1.686194000000e-04,-1.502561000000e-05,-2.312099000000e-05,-1.415100000000e-05,-8.778600000000e-07,-1.011059000000e-04,2.705126000000e-05,3.088348000000e-05,2.791600000000e-05,-8.729800000000e-07,-1.771278000000e-04,-1.322652000000e-05,-2.168466000000e-05,-1.233900000000e-05,-8.898100000000e-07
294,2.940000000000e-02,-9.476860000000e-05,4.100460000000e-05,-8.742659000000e-06,4.188200000000e-05,-8.837400000000e-07,-1.245207000000e-04,1.862586000000e-06,-1.370767000000e-05,2.739800000000e-06,-8.836900000000e-07,-8.179760000000e-05,4.356911000000e-05,-4.418474000000e-06,4.444600000000e-05,-8.824200000000e-07,-1.475998000000e-04,-4.715497000000e-06,-8.827600000000e-06,-3.824500000000e-06,-8.968300000000e-07
295,2.950000000000e-02,-7.177320000000e-05,4.622270000000e-05,-5.263273000000e-05,4.711900000000e-05,-8.946900000000e-07,-6.841990000000e-05,2.223719000000e-05,-1.389114000000e-05,2.312400000000e-05,-8.907200000000e-07,-6.563440000000e-05,4.488997000000e-05,-5.368140000000e-05,4.578400000000e-05,-8.929500000000e-07,-9.525190000000e-05,1.206720000000e-05,-2.984952000000e-06,1.296800000000e-05,-9.043600000000e-07
296,2.960000000000e-02,-5.466830000000e-05,3.898073000000e-05,-9.483052000000e-05,3.988700000000e-05,-9.074300000000e-07,-2.391720000000e-05,3.871282000000e-05,-3.119714000000e-05,3.960800000000e-05,-9.004300000000e-07,-6.779770000000e-05,3.700489000000e-05,-1.044113000000e-04,3.790900000000e-05,-9.052200000000e-07,-5.307570000000e-05,2.803488000000e-05,-1.774556000000e-05,2.894200000000e-05,-9.138700000000e-07
297,2.970000000000e-02,-5.528620000000e-05,2.117032000000e-05,-1.257037000000e-04,2.209100000000e-05,-9.184700000000e-07,-1.845150000000e-05,4.347927000000e-05,-6.066778000000e-05,4.438800000000e-05,-9.102300000000e-07,-9.378100000000e-05,2.222822000000e-05,-1.449110000000e-04,2.314500000000e-05,-9.155200000000e-07,-4.602110000000e-05,3.755725000000e-05,-4.976979000000e-05,3.847600000000e-05,-9.229300000000e-07
298,2.980000000000e-02,-8.420330000000e-05,1.559594000000e-06,-1.373821000000e-04,2.489800000000e-06,-9.288000000000e-07,-5.456500000000e-05,3.833109000000e-05,-8.373773000000e-05,3.925100000000e-05,-9.205000000000e-07,-1.412202000000e-04,1.747076000000e-06,-1.638380000000e-04,2.674000000000e-06,-9.250100000000e-07,-6.869520000000e-05,4.049677000000e-05,-7.805011000000e-05,4.142800000000e-05,-9.327700000000e-07
299,2.990000000000e-02,-1.385415000000e-04,-1.508235000000e-05,-1.298996000000e-04,-1.414500000000e-05,-9.377600000000e-07,-1.213405000000e-04,2.447535000000e-05,-9.419890000000e-05,2.540700000000e-05,-9.296900000000e-07,-2.043058000000e-04,-2.163394000000e-05,-1.583935000000e-04,-2.070000000000e-05,-9.331600000000e-07,-1.154921000000e-04,3.363327000000e-05,-9.392330000000e-05,3.457600000000e-05,-9.426600000000e-07
300,3.000000000000e-02,-2.361708000000e-04,-3.097354000000e-05,-1.206732000000e-04,-3.003000000000e-05,-9.400800000000e-07,-2.015101000000e-04,-3.380463000000e-06,-9.185823000000e-05,-2.438400000000e-06,-9.343200000000e-07,-2.830898000000e-04,-3.699334000000e-05,-1.379265000000e-04,-3.605800000000e-05,-9.349600000000e-07,-1.721312000000e-04,1.266924000000e-05,-8.718299000000e-05,1.362200000000e-05,-9.476800000000e-07
301,3.010000000000e-02,-2.478152000000e-04,-4.176188000000e-05,-9.161925000000e-05,-4.082100000000e-05,-9.433700000000e-07,-2.295111000000e-04,-1.966225000000e-05,-4.605965000000e-05,-1.872300000000e-05,-9.363600000000e-07,-2.831804000000e-04,-4.558597000000e-05,-1.046710000000e-04,-4.465100000000e-05,-9.374500000000e-07,-2.119233000000e-04,-1.444371000000e-05,-5.753130000000e-05,-1.348600000000e-05,-9.506900000000e-07
302,3.020000000000e-02,-2.429751000000e-04,-3.663395000000e-05,-5.194667000000e-05,-3.568900000000e-05,-9.497100000000e-07,-2.281726000000e-04,-3.290315000000e-05,2.028008000000e-06,-3.196200000000e-05,-9.396600000000e-07,-2.771686000000e-04,-4.205740000000e-05,-6.037470000000e-05,-4.111900000000e-05,-9.440800000000e-07,-1.959370000000e-04,-3.564278000000e-05,-1.526057000000e-05,-3.468500000000e-05,-9.552600000000e-07
303,3.030000000000e-02,-1.891826000000e-04,-2.322068000000e-05,1.374300000000e-06,-2.227400000000e-05,-9.535200000000e-07,-2.084451000000e-04,-3.518665000000e-05,3.006826000000e-05,-3.424400000000e-05,-9.459800000000e-07,-2.152501000000e-04,-2.423418000000e-05,7.093894000000e-06,-2.329400000000e-05,-9.470900000000e-07,-1.879695000000e-04,-3.755414000000e-05,2.602217000000e-05,-3.659800000000e-05,-9.601000000000e-07
304,3.040000000000e-02,-1.010932000000e-04,-1.095055000000e-05,4.851333000000e-05,-9.998200000000e-06,-9.582600000000e-07,-1.741766000000e-04,-1.702911000000e-05,2.721270000000e-05,-1.608100000000e-05,-9.556200000000e-07,-1.228811000000e-04,-1.160726000000e-05,5.773225000000e-05,-1.066100000000e-05,-9.521100000000e-07,-1.635090000000e-04,-1.340594000000e-05,4.057064000000e-05,-1.244600000000e-05,-9.693900000000e-07
305,3.050000000000e-02,-7.341100000000e-06,1.344759000000e-05,6.878424000000e-05,1.440200000000e-05,-9.648600000000e-07,-1.456311000000e-04,1.324635000000e-05,-4.414433000000e-06,1.420300000000e-05,-9.650900000000e-07,-2.865160000000e-05,1.567059000000e-05,7.371491000000e-05,1.661900000000e-05,-9.600200000000e-07,-1.430488000000e-04,2.372367000000e-05,1.666167000000e-05,2.469300000000e-05,-9.798000000000e-07
306,3.060000000000e-02,5.247430000000e-05,4.034537000000e-05,5.093063000000e-05,4.131000000000e-05,-9.733400000000e-07,-1.344880000000e-04,3.026864000000e-05,-4.467269000000e-05,3.124100000000e-05,-9.750900000000e-07,4.255920000000e-05,4.811955000000e-05,5.411750000000e-05,4.907900000000e-05,-9.699200000000e-07,-1.360786000000e-04,4.459869000000e-05,-2.607596000000e-05,4.558600000000e-05,-9.917500000000e-07
